,row,Maker,distilled,age in cast,ABV,Blended,Bourbon,Flavored,Other,Rye,Scotch,single blended grain,single blended malt,world,review score,price,style,country,temperature,precipitation,Unnamed: 0,Temperature,Precipitation
2928,5684.0,Grand Traverse,,,46.50%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,48.0,Rye Whiskey,US,,,,,
2929,5685.0,Catoctin Creek,,,40.00%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,39.0,Rye Whiskey,US,,,,,
2930,5686.0,Sagamore,,,41.50%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,40.0,Rye Whiskey,US,,,,,
2931,5687.0,Templeton,,,40.00%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,35.0,Rye Whiskey,US,,,,,
2932,5688.0,Darby,,,45.00%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,24.0,Rye Whiskey,US,,,,,
2933,5689.0,Barrell,,,58.75%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,90.0,Rye Whiskey,US,,,,,
2934,5690.0,O.Z. Tyler,,,44.90%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,23.0,Rye Whiskey,US,,,,,
2935,5691.0,Vintage,,23 year old,47.00%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,120.0,Rye Whiskey,US,,,,,
2936,5692.0,Cascade,,,50.20%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,52.0,Rye Whiskey,US,,,,,
2937,5693.0,McKenzie,,,45.50%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,46.0,Rye Whiskey,US,,,,,
2938,5694.0,Hirsch,,28 year old,43.40%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,447.0,Rye Whiskey,US,,,,,
2939,5695.0,Jim Beam,,,40.00%,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,16.0,Rye Whiskey,US,,,,,
2940,5696.0,Michter,,,58.40%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.0,5000.0,Miscellaneous,US,,,,,
2941,5697.0,Little Book,,,59.40%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,100.0,Miscellaneous,US,,,,,
2942,5698.0,Little Book,,,59.40%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,100.0,Miscellaneous,US,,,,,
2943,5699.0,High West,,,46.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,80.0,Miscellaneous,US,,,,,
2944,5700.0,Barrell,,,61.25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,59.0,Miscellaneous,US,,,,,
2945,5702.0,High West,,,46.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,70.0,Miscellaneous,US,,,,,
2946,5703.0,Little Book,,,60.20%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91.0,80.0,Miscellaneous,US,,,,,
2947,5705.0,High West,,,46.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,60.0,Miscellaneous,US,,,,,
2948,5706.0,Barrell,,11 year old,60.30%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,65.0,Miscellaneous,US,,,,,
2949,5708.0,High West,,,46.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,80.0,Miscellaneous,US,,,,,
2950,5709.0,Barrell,,,52.65%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,65.0,Miscellaneous,US,,,,,
2951,5711.0,Seven Stills,,,59.50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,75.0,Miscellaneous,US,,,,,
2952,5712.0,Lost Spirits,,,54.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,50.0,Miscellaneous,US,,,,,
2953,5714.0,The Gifted Horse,,,57.50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,50.0,Miscellaneous,US,,,,,
2954,5715.0,Chattanooga,,,56.80%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.0,40.0,Miscellaneous,US,,,,,
2955,5717.0,Lost Spirits,,,54.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,50.0,Miscellaneous,US,,,,,
2956,5718.0,Basil Hayden,,,40.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,40.0,Miscellaneous,US,,,,,
2957,5719.0,Mosswood,,9 year old,46.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,50.0,Miscellaneous,US,,,,,
2958,5722.0,Chattanooga,,,45.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,30.0,Miscellaneous,US,,,,,
2959,5726.0,T.J. Pottinger Sugar Shine,,,50.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,23.0,Miscellaneous,US,,,,,
2960,5727.0,Kinsey,,7 year old,43.40%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,40.0,Miscellaneous,US,,,,,
2961,5731.0,The Hilhaven Lodge,,,40.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,50.0,Miscellaneous,US,,,,,
2962,5732.0,Orphan Barrel,,,42.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,175.0,Miscellaneous,US,,,,,
2963,5733.0,Buffalo Trace,,,45.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,46.0,Miscellaneous,US,,,,,
2964,5734.0,Rebel Yell,,,45.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,30.0,Miscellaneous,US,,,,,
2965,5735.0,Virginia Black American Whiskey,,,40.00%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,35.0,Miscellaneous,US,,,,,
2966,6095.0,Knob Creek,,,45.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,32.0,Flavored Whisky & Liqueurs,US,,,,,
2967,6096.0,Spicebox,,,40.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,20.0,Flavored Whisky & Liqueurs,US,,,,,
2968,6099.0,New York Honey Whiskey,,,40.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,45.0,Flavored Whisky & Liqueurs,US,,,,,
2969,6101.0,Virgil Kaine,,,40.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,27.0,Flavored Whisky & Liqueurs,US,,,,,
2970,6105.0,Stillhouse,,,34.50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,28.0,Flavored Whisky & Liqueurs,US,,,,,
2971,6106.0,Abraham Bowman,,,45.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,70.0,Flavored Whisky & Liqueurs,US,,,,,
2972,6107.0,XXX Shine,,,40.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,25.0,Flavored Whisky & Liqueurs,US,,,,,
2973,6108.0,Sons of Liberty,,,40.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,49.0,Flavored Whisky & Liqueurs,US,,,,,
2974,6112.0,Benjamin Prichard,,,17.50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,25.0,Flavored Whisky & Liqueurs,US,,,,,
2975,6114.0,Red Stag,,,40.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,18.0,Flavored Whisky & Liqueurs,US,,,,,
2976,6115.0,Sapling Vermont,,,35.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,40.0,Flavored Whisky & Liqueurs,US,,,,,
2977,6116.0,Stillhouse,,,20.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,28.0,Flavored Whisky & Liqueurs,US,,,,,
2978,6121.0,Hudson,,,46.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,41.0,Flavored Whisky & Liqueurs,US,,,,,
2979,6122.0,Prichard,,,35.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,25.0,Flavored Whisky & Liqueurs,US,,,,,
2980,6126.0,Coldcock,,,35.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,23.0,Flavored Whisky & Liqueurs,US,,,,,
2981,6127.0,Prichard,,,45.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,65.0,Flavored Whisky & Liqueurs,US,,,,,
2982,6129.0,Southern Shine,,,50.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,16.0,Flavored Whisky & Liqueurs,US,,,,,
2983,6130.0,Wild Turkey,,,43.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,23.0,Flavored Whisky & Liqueurs,US,,,,,
2984,6132.0,Chicken Cock,,,43.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,20.0,Flavored Whisky & Liqueurs,US,,,,,
2985,6133.0,Sons of Liberty,,,40.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,49.0,Flavored Whisky & Liqueurs,US,,,,,
2986,6137.0,Red Stag,,,40.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,18.0,Flavored Whisky & Liqueurs,US,,,,,
2987,6138.0,Southern Comfort,,,35.00%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,17.0,Flavored Whisky & Liqueurs,US,,,,,
